Target,PE_Firm,Entry_Transaction_ID,Entry_Date,Exit_Transaction_ID,Exit_Date,reprisk_id,Company,sectors,no_reported_risk_exposure
Southern Star Central Corp.,Caisse de dépôt et placement du Québec,SPTRD201795,2015-06-15,SPTRD150810,2010-03-09,101890,Southern Star Central Corp.,Oil and Gas,True
Southern Star Central Corp.,Morgan Stanley (NYSE:MS),,,SPTRD201795,2015-06-15,101890,Southern Star Central Corp.,Oil and Gas,True
"SP Bancorp, Inc.","Green Bancorp, Inc. (:GNBC)",SPTRD194172,2014-10-17,,,86501,"SP Bancorp, Inc.",Banks,True
"SP Bancorp, Inc.","SP Bancorp, Inc. (:SPBC)",,,SPTRD194172,2014-10-17,86501,"SP Bancorp, Inc.",Banks,True
"Sparta Systems, Inc.",Honeywell International Inc. (NASDAQGS:HON),SPTRD1792491,2021-02-12,,,557741,"Sparta Systems, Inc.",Software and Computer Services,True
"Sparta Systems, Inc.","Thoma Bravo, L.P.",SPTRD306584,2014-07-28,SPTRD483679,2017-08-22,557741,"Sparta Systems, Inc.",Software and Computer Services,True
"Sparta Systems, Inc.","New Mountain Capital, L.L.C.",SPTRD483679,2017-08-22,SPTRD1792491,2021-02-12,557741,"Sparta Systems, Inc.",Software and Computer Services,True
"Sparta Systems, Inc.","Altaris, LLC",,,SPTRD306584,2014-07-28,557741,"Sparta Systems, Inc.",Software and Computer Services,True
"Sparta Systems, Inc.","Summit Partners, L.P.",,,SPTRD306584,2014-07-28,557741,"Sparta Systems, Inc.",Software and Computer Services,True
"Speakeasy, Inc.","Best Buy Co., Inc. (NYSE:BBY)",SPTRD131627,2007-05-01,SPTRD153257,2010-09-01,1401634,"Speakeasy, Inc.",Software and Computer Services,True
"Speakeasy, Inc.","MegaPath Group, Inc. (:DVW)",SPTRD153257,2010-09-01,,,1401634,"Speakeasy, Inc.",Software and Computer Services,True
"Speakeasy, Inc.","MegaPath Networks, Inc.",SPTRD153257,2010-09-01,,,1401634,"Speakeasy, Inc.",Software and Computer Services,True
"Speakeasy, Inc.","Speakeasy, Inc.",,,SPTRD131627,2007-05-01,1401634,"Speakeasy, Inc.",Software and Computer Services,True
"Specialty Retailers, Inc.","Court Square Capital Management, L.P.",SPTRD664090,1988-12-29,,,2253228,"Specialty Retailers, Inc.",Retail,True
"Specialty Retailers, Inc.","Acadia Partners, L.P.",SPTRD664090,1988-12-29,,,2253228,"Specialty Retailers, Inc.",Retail,True
"Specialty Retailers, Inc.","Bain Capital Private Equity, LP",SPTRD664090,1988-12-29,,,2253228,"Specialty Retailers, Inc.",Retail,True
"Specialty Retailers, Inc.","Stage Stores, Inc. (:SSI)",,,SPTRD664090,1988-12-29,2253228,"Specialty Retailers, Inc.",Retail,True
Spectrum Bank,SoCal Bancorporation (:BLVE),SPTRD134586,2008-01-31,,,1264219,Spectrum Bank,Financial Services,True
Spectrum Bank,Spectrum Bank,,,SPTRD134586,2008-01-31,1264219,Spectrum Bank,Financial Services,True
"Speranza Systems, Inc.","Wall Street Systems Delaware, Inc.",SPTRD152464,2010-04-26,,,1176228,"Speranza Systems, Inc.",Software and Computer Services,True
"Speranza Systems, Inc.","Speranza Systems, Inc.",,,SPTRD152464,2010-04-26,1176228,"Speranza Systems, Inc.",Software and Computer Services,True
"Spirit Music Group, Inc.","Lyric Capital Management Group, L.P.",SPTRD1550574,2019-01-18,,,1059573,"Spirit Music Group, Inc.",Telecommunications,True
"Spirit Music Group, Inc.","Pegasus Capital Advisors, L.P.",,,SPTRD1550574,2019-01-18,1059573,"Spirit Music Group, Inc.",Telecommunications,True
"Sportsman Channel, Inc.","InterMedia Partners, LP",SPTRD129321,2006-05-01,,,1120558,"Sportsman Channel, Inc.",Personal and Household Goods,True
"Sportsman Channel, Inc.","KSE Sportsman Media, Inc.",SPTRD132699,2007-06-04,,,1120558,"Sportsman Channel, Inc.",Personal and Household Goods,True
"Sportsman Channel, Inc.","The Sportsman Channel, Inc.",,,SPTRD132699,2007-06-04,1120558,"Sportsman Channel, Inc.",Personal and Household Goods,True
"Square 1 Financial, Inc.","Banc of California, Inc. (NYSE:BANC)",SPTRD200462,2015-10-06,,,148498,"Square 1 Financial, Inc.",Financial Services,True
"Square 1 Financial, Inc.","Square 1 Financial, Inc. (:SQBK)",,,SPTRD200462,2015-10-06,148498,"Square 1 Financial, Inc.",Financial Services,True
Srs Acquiom Inc.,Lovell Minnick Partners LLC,SPTRD1505577,2018-11-13,,,615449,Srs Acquiom Inc.,Software and Computer Services,True
Srs Acquiom Inc.,Srs Acquiom Inc.,,,SPTRD1505577,2018-11-13,615449,Srs Acquiom Inc.,Software and Computer Services,True
"Staffmark Holdings, Inc.","Recruit Holdings Co., Ltd. (TSE:6098)",SPTRD777405,2011-10-17,,,1037333,"Staffmark Holdings, Inc.",Support Services (Industrial Goods and Services) | Financial Services,False
"Staffmark Holdings, Inc.",Compass Diversified (NYSE:CODI),,,SPTRD777405,2011-10-17,1037333,"Staffmark Holdings, Inc.",Support Services (Industrial Goods and Services) | Financial Services,False
"Staffmark Holdings, Inc.","The Stephens Group, LLC",,,SPTRD777405,2011-10-17,1037333,"Staffmark Holdings, Inc.",Support Services (Industrial Goods and Services) | Financial Services,False
"Stag-Parkway, Inc.","Greenbriar Equity Group, L.P.",SPTRD740508,2006-07-17,,,1394509,"Stag-Parkway, Inc.",Automobiles and Parts,True
"Stag-Parkway, Inc.","Stag-Parkway, Inc.",,,SPTRD740508,2006-07-17,1394509,"Stag-Parkway, Inc.",Automobiles and Parts,True
"State National Companies, Inc.",Markel Group Inc. (NYSE:MKL),SPTRD485418,2017-11-17,,,170932,"State National Companies, Inc.",Banks | Insurance,True
"State National Companies, Inc.","State National Companies, Inc. (:SNC)",,,SPTRD485418,2017-11-17,170932,"State National Companies, Inc.",Banks | Insurance,True
Station Casinos LLC,"Colony Capital, LLC",SPTRD400166,2007-11-07,SPTRD633751,2011-06-17,63087,Station Casinos LLC,Travel and Leisure | Gambling,False
Station Casinos LLC,Eurazeo SE (ENXTPA:RF),SPTRD400166,2007-11-07,,,63087,Station Casinos LLC,Travel and Leisure | Gambling,False
Station Casinos LLC,"Colony Investors VIII, L.P.",SPTRD400166,2007-11-07,SPTRD633751,2011-06-17,63087,Station Casinos LLC,Travel and Leisure | Gambling,False
Station Casinos LLC,German American Capital Corporation,SPTRD633751,2011-06-17,,,63087,Station Casinos LLC,Travel and Leisure | Gambling,False
Station Casinos LLC,"JPMorgan Chase Bank, N.A.",SPTRD633751,2011-06-17,,,63087,Station Casinos LLC,Travel and Leisure | Gambling,False
Station Casinos LLC,Station Casinos LLC (:STN),,,SPTRD400166,2007-11-07,63087,Station Casinos LLC,Travel and Leisure | Gambling,False
Station Casinos LLC,Crown Resorts Limited (:CWN),,,SPTRD633751,2011-06-17,63087,Station Casinos LLC,Travel and Leisure | Gambling,False
"Station Casinos, Inc.","Colony Capital, LLC",SPTRD872019,2007-11-07,,,200222,"Station Casinos, Inc.",Travel and Leisure | Gambling,False
"Station Casinos, Inc.","Fertitta Colony Partners, Llc",,,SPTRD872019,2007-11-07,200222,"Station Casinos, Inc.",Travel and Leisure | Gambling,False
"Stoke, Inc.",Mitel Mobility Inc. (:MVNR),SPTRD301423,2014-11-18,,,1048888,"Stoke, Inc.",Telecommunications,True
"Stoke, Inc.","DoCoMo Capital, Inc.",,,SPTRD301423,2014-11-18,1048888,"Stoke, Inc.",Telecommunications,True
"Stoke, Inc.",KTB Ventures Inc.,,,SPTRD301423,2014-11-18,1048888,"Stoke, Inc.",Telecommunications,True
"Stoke, Inc.",Mobile Internet Capital Inc.,,,SPTRD301423,2014-11-18,1048888,"Stoke, Inc.",Telecommunications,True
"Stoke, Inc.","DAG Ventures, LLC",,,SPTRD301423,2014-11-18,1048888,"Stoke, Inc.",Telecommunications,True
"Stoke, Inc.",Reliance Venture Asset Management Private Limited,,,SPTRD301423,2014-11-18,1048888,"Stoke, Inc.",Telecommunications,True
"Stoke, Inc.",Pilot House Ventures Group LLC,,,SPTRD301423,2014-11-18,1048888,"Stoke, Inc.",Telecommunications,True
"Stoke, Inc.","Integral VII, L.P.",,,SPTRD301423,2014-11-18,1048888,"Stoke, Inc.",Telecommunications,True
"Stoke, Inc.",Samsung Venture Investment Corporation,,,SPTRD301423,2014-11-18,1048888,"Stoke, Inc.",Telecommunications,True
"Stoke, Inc.","Focus Ventures III, L.P.",,,SPTRD301423,2014-11-18,1048888,"Stoke, Inc.",Telecommunications,True
"Stoke, Inc.","Gold Hill Capital Management, LLC",,,SPTRD301423,2014-11-18,1048888,"Stoke, Inc.",Telecommunications,True
"Stoke, Inc.","DAG Ventures II, L.P.",,,SPTRD301423,2014-11-18,1048888,"Stoke, Inc.",Telecommunications,True
"Stoke, Inc.",Focus Ventures,,,SPTRD301423,2014-11-18,1048888,"Stoke, Inc.",Telecommunications,True
"Stoke, Inc.","Presidio STX, LLC",,,SPTRD301423,2014-11-18,1048888,"Stoke, Inc.",Telecommunications,True
"Stoke, Inc.","Net One Systems Co., Ltd. (:NONE.F)",,,SPTRD301423,2014-11-18,1048888,"Stoke, Inc.",Telecommunications,True
"Stoke, Inc.",SVB Financial Group (:SIVB.Q),,,SPTRD301423,2014-11-18,1048888,"Stoke, Inc.",Telecommunications,True
"Stoke, Inc.","Pilot House Ventures Group III, LLC",,,SPTRD301423,2014-11-18,1048888,"Stoke, Inc.",Telecommunications,True
"Stoke, Inc.",Crossroads Liquidating Trust (:XRDC),,,SPTRD301423,2014-11-18,1048888,"Stoke, Inc.",Telecommunications,True
"Stoke, Inc.",Kleiner Perkins Caufield & Byers,,,SPTRD301423,2014-11-18,1048888,"Stoke, Inc.",Telecommunications,True
"Stoke, Inc.",Sequoia Capital Operations LLC,,,SPTRD301423,2014-11-18,1048888,"Stoke, Inc.",Telecommunications,True
"Stoke, Inc.","Northgate Capital Group, L.L.C.",,,SPTRD301423,2014-11-18,1048888,"Stoke, Inc.",Telecommunications,True
"Stoke, Inc.","FV Investors III, L.P.",,,SPTRD301423,2014-11-18,1048888,"Stoke, Inc.",Telecommunications,True
"Stoke, Inc.","Hercules Capital, Inc. (NYSE:HTGC)",,,SPTRD301423,2014-11-18,1048888,"Stoke, Inc.",Telecommunications,True
"Stoke, Inc.",Integral Capital Partners,,,SPTRD301423,2014-11-18,1048888,"Stoke, Inc.",Telecommunications,True
"STR Holdings, Inc.",Apriori Capital Partners L.P.,,,SPTRD1747667,2014-12-31,24949,"STR Holdings, Inc.",Alternative Energy,False
"Strategic Partners, Inc.","New Mountain Capital, L.L.C.",SPTRD356761,2016-07-06,,,2239748,"Strategic Partners, Inc.",Financial Services,True
"Strategic Partners, Inc.",Partners Group Holding AG (SWX:PGHN),,,SPTRD356761,2016-07-06,2239748,"Strategic Partners, Inc.",Financial Services,True
"Strategic Partners, Inc.",Avista Healthcare Partners,,,SPTRD356761,2016-07-06,2239748,"Strategic Partners, Inc.",Financial Services,True
"StreetShares, Inc.","MeridianLink, Inc. (NYSE:MLNK)",SPTRD1947326,2022-04-01,,,449493,"StreetShares, Inc.",Software and Computer Services | Financial Services,True
"StreetShares, Inc.","StreetShares, Inc.",,,SPTRD1947326,2022-04-01,449493,"StreetShares, Inc.",Software and Computer Services | Financial Services,True
"StudioNow, Inc.","Claritas Capital Management Services, Inc.",SPTRD479448,2013-01-22,,,1186843,"StudioNow, Inc.",Software and Computer Services,True
"StudioNow, Inc.",Yahoo Inc. (:AOL),,,SPTRD479448,2013-01-22,1186843,"StudioNow, Inc.",Software and Computer Services,True
Summit Broadband Inc.,"Grain Management, LLC",SPTRD1608450,2020-01-22,,,715518,Summit Broadband Inc.,Telecommunications,True
Summit Broadband Inc.,Cable Bahamas Ltd.,,,SPTRD1608450,2020-01-22,715518,Summit Broadband Inc.,Telecommunications,True
"Summit Global Partners, Inc.",USI Holdings Corporation (:USIH),SPTRD122137,2005-02-03,,,1279029,"Summit Global Partners, Inc.",Financial Services,True
"Summit Global Partners, Inc.","Summit Global Partners, Inc.",,,SPTRD122137,2005-02-03,1279029,"Summit Global Partners, Inc.",Financial Services,True
"Sun Bancorp, Inc.",WL Ross & Co. LLC,SPTRD153717,2010-09-22,,,13674,"Sun Bancorp, Inc.",Banks,True
"Sun Bancorp, Inc.","Siguler Guff & Company, LP",SPTRD153717,2010-09-22,,,13674,"Sun Bancorp, Inc.",Banks,True
"Sun Bancorp, Inc.","National Distribution Centers, LP",SPTRD153717,2010-09-22,,,13674,"Sun Bancorp, Inc.",Banks,True
"Sun Bancorp, Inc.",OceanFirst Financial Corp. (NASDAQGS:OCFC),SPTRD321379,2018-01-31,,,13674,"Sun Bancorp, Inc.",Banks,True
"Sun Bancorp, Inc.","Sun Bancorp, Inc. (:SNBC)",,,SPTRD321379,2018-01-31,13674,"Sun Bancorp, Inc.",Banks,True
SunGard Data Systems Inc.,"Welsh, Carson, Anderson & Stowe, L.P.",SPTRD957813,1983-01-31,,,64363,SunGard Data Systems Inc.,Software and Computer Services,False
SunGard Data Systems Inc.,"J.H. Whitney Capital Partners, LLC",SPTRD957813,1983-01-31,,,64363,SunGard Data Systems Inc.,Software and Computer Services,False
SunGard Data Systems Inc.,ETC Sunoco Holdings LLC (:SUN),,,SPTRD957813,1983-01-31,64363,SunGard Data Systems Inc.,Software and Computer Services,False
SunGard Data Systems Inc.,FIS Capital Markets US LLC (:SDS),,,SPTRD123291,2005-08-11,64363,SunGard Data Systems Inc.,Software and Computer Services,False
"Sunshine Media, Inc.","PFLT Funding II, LLC (:MCGC)",SPTRD596087,2001-01-31,SPTRD1706309,2013-01-31,1064493,"Sunshine Media, Inc.",Telecommunications,True
"Sunshine Media, Inc.","H.I.G. Capital, LLC",SPTRD596087,2001-01-31,,,1064493,"Sunshine Media, Inc.",Telecommunications,True
"Sunshine Media, Inc.","Sunshine Media, Inc.",,,SPTRD596087,2001-01-31,1064493,"Sunshine Media, Inc.",Telecommunications,True
SUPERVALU INC.,"Chatham Capital Partners, Inc.",,,SPTRD1877258,2010-12-31,4822,SUPERVALU INC.,Retail,False
Supra Telecommunications & Information Systems Inc.,"H.I.G. Capital, LLC",SPTRD129070,2005-03-21,,,1047273,Supra Telecommunications & Information Systems Inc.,Telecommunications,True
Supra Telecommunications & Information Systems Inc.,"Florida Digital Network, Inc.",SPTRD129070,2005-03-21,,,1047273,Supra Telecommunications & Information Systems Inc.,Telecommunications,True
Supra Telecommunications & Information Systems Inc.,Endeavor Capital Management,SPTRD129070,2005-03-21,,,1047273,Supra Telecommunications & Information Systems Inc.,Telecommunications,True
Supra Telecommunications & Information Systems Inc.,"Cleartel Communications, Inc. (:BIZZ)",SPTRD129778,2006-10-13,,,1047273,Supra Telecommunications & Information Systems Inc.,Telecommunications,True
Supra Telecommunications & Information Systems Inc.,"Supra Telecommunications and Information Systems, Inc.",,,SPTRD129778,2006-10-13,1047273,Supra Telecommunications & Information Systems Inc.,Telecommunications,True
Sutter Gold Mining Inc.,RMB Resources Ltd.,SPTRD1030362,2008-08-21,,,1839917,Sutter Gold Mining Inc.,Mining,True
Sutter Gold Mining Inc.,U.S. Energy Corp. (NASDAQCM:USEG),,,SPTRD1030362,2008-08-21,1839917,Sutter Gold Mining Inc.,Mining,True
"Swiss Watch International, Inc.","Clearlake Capital Group, L.P.",SPTRD168540,2012-12-18,,,1405224,"Swiss Watch International, Inc.",Software and Computer Services,True
"Swiss Watch International, Inc.",The SWI Group,,,SPTRD168540,2012-12-18,1405224,"Swiss Watch International, Inc.",Software and Computer Services,True
"SWS Group, Inc.","Esposito Global, LLC",SPTRD344990,,,,14792,"SWS Group, Inc.",Financial Services,True
"SWS Group, Inc.","Oak Hill Capital Management, LLC",,,SPTRD344990,,14792,"SWS Group, Inc.",Financial Services,True
"SWS Group, Inc.",Hilltop Holdings Inc. (NYSE:HTH),,,SPTRD344990,,14792,"SWS Group, Inc.",Financial Services,True
"SWS Group, Inc.","Lone Star Value Management, LLC",,,SPTRD344990,,14792,"SWS Group, Inc.",Financial Services,True
"SWS Group, Inc.","Oak Hill Capital Partners III, L.P.",,,SPTRD344990,,14792,"SWS Group, Inc.",Financial Services,True
"Synacor, Inc.","10th Lane Partners, LP",SPTRD1803664,2021-03-30,,,108638,"Synacor, Inc.",Software and Computer Services,True
"Synacor, Inc.","Synacor, Inc. (:SYNC)",,,SPTRD1803664,2021-03-30,108638,"Synacor, Inc.",Software and Computer Services,True
"Synaptic Digital, Inc.","Definition 6, LLC",SPTRD497724,2012-09-25,,,1068008,"Synaptic Digital, Inc.",Telecommunications,True
"Synaptic Digital, Inc.",Battery Ventures L.P.,,,SPTRD497724,2012-09-25,1068008,"Synaptic Digital, Inc.",Telecommunications,True
"Synaptic Digital, Inc.",SoftBank Capital,,,SPTRD497724,2012-09-25,1068008,"Synaptic Digital, Inc.",Telecommunications,True
"Synaptic Digital, Inc.",Hearst Ventures,,,SPTRD497724,2012-09-25,1068008,"Synaptic Digital, Inc.",Telecommunications,True
"Synaptic Digital, Inc.","Ascend Venture Group, LLC",,,SPTRD497724,2012-09-25,1068008,"Synaptic Digital, Inc.",Telecommunications,True
"Synaptic Digital, Inc.","Primary Venture Management, LLC",,,SPTRD497724,2012-09-25,1068008,"Synaptic Digital, Inc.",Telecommunications,True
"Synaptic Digital, Inc.","CEI Ventures, Inc.",,,SPTRD497724,2012-09-25,1068008,"Synaptic Digital, Inc.",Telecommunications,True
"Synaptic Digital, Inc.",Boldcap Ventures LLC,,,SPTRD497724,2012-09-25,1068008,"Synaptic Digital, Inc.",Telecommunications,True
"Synaptic Digital, Inc.",Apax Partners LLP,,,SPTRD497724,2012-09-25,1068008,"Synaptic Digital, Inc.",Telecommunications,True
"T-Rex Group, Inc.","Finsight Group, Inc.",SPTRD2078400,2024-04-24,,,1161998,"T-Rex Group, Inc.",Software and Computer Services,True
"T-Rex Group, Inc.",ClearSky Advisors LLC,,,SPTRD2078400,2024-04-24,1161998,"T-Rex Group, Inc.",Software and Computer Services,True
"T-Rex Group, Inc.","New York City Investment Fund Manager, Inc.",,,SPTRD2078400,2024-04-24,1161998,"T-Rex Group, Inc.",Software and Computer Services,True
"T-Rex Group, Inc.","T-Rex Group, Inc.",,,SPTRD2078400,2024-04-24,1161998,"T-Rex Group, Inc.",Software and Computer Services,True
"T-Rex Group, Inc.",Riverstone Holdings LLC,,,SPTRD2078400,2024-04-24,1161998,"T-Rex Group, Inc.",Software and Computer Services,True
"T-Rex Group, Inc.",Viola FinTech,,,SPTRD2078400,2024-04-24,1161998,"T-Rex Group, Inc.",Software and Computer Services,True
"T-Rex Group, Inc.",The Westly Group,,,SPTRD2078400,2024-04-24,1161998,"T-Rex Group, Inc.",Software and Computer Services,True
"TAKKLE, Inc.","Alloy, Inc. (:ALOY)",SPTRD144192,2009-01-26,,,1407524,"TAKKLE, Inc.",Software and Computer Services,True
"TAKKLE, Inc.","Takkle, Inc.",,,SPTRD144192,2009-01-26,1407524,"TAKKLE, Inc.",Software and Computer Services,True
"TAL International Group, Inc.",Triton Container International Limited,SPTRD206968,2016-07-12,,,10044,"TAL International Group, Inc.",Industrial Transportation | Retail,True
"TAL International Group, Inc.","TAL International Group, Inc. (:TAL)",,,SPTRD206968,2016-07-12,10044,"TAL International Group, Inc.",Industrial Transportation | Retail,True
"Talk America Holdings, Inc.",Cavalier Telephone LLC,SPTRD128045,2006-12-15,,,2421040,"Talk America Holdings, Inc.",Telecommunications | Financial Services,True
"Talk America Holdings, Inc.","Sun Capital Partners, Inc.",SPTRD409174,,,,2421040,"Talk America Holdings, Inc.",Telecommunications | Financial Services,True
"Talk America Holdings, Inc.","Talk America Holdings, Inc. (:TALK)",,,SPTRD128045,2006-12-15,2421040,"Talk America Holdings, Inc.",Telecommunications | Financial Services,True
"Talk America Holdings, Inc.","Flagg Street Capital, LLC",,,SPTRD409174,,2421040,"Talk America Holdings, Inc.",Telecommunications | Financial Services,True
Tamarac Inc.,"Envestnet, Inc. (:ENV)",SPTRD162178,2012-05-01,,,1167658,Tamarac Inc.,Software and Computer Services,True
Tamarac Inc.,"Tamarac, Inc.",,,SPTRD162178,2012-05-01,1167658,Tamarac Inc.,Software and Computer Services,True
"Tandus Group, Inc.","Oaktree Capital Management, L.P.",SPTRD968915,2001-01-25,,,214979,"Tandus Group, Inc.",Construction and Materials,True
