,Company,Target ID,Target,Year,PE_Firm,PE-backed,reprisk_id,current_RRI,RRI_trend,peak_RRI,peak_RRI_date,RepRisk_rating,country_sector_average,environmental_percentage,social_percentage,governance_percentage,headquarter_country_code,sectors
12156,Public Storage (NYSE:PSA),103016,Public Storage (NYSE:PSA),2011,[],0,6803,0,0,17,2009-12-31,AAA,19,0%,0%,0%,US,Financial Services
12157,Public Storage (NYSE:PSA),103016,Public Storage (NYSE:PSA),2012,[],0,6803,0,0,0,2010-12-01,AA,20,0%,0%,0%,US,Financial Services
12158,Public Storage (NYSE:PSA),103016,Public Storage (NYSE:PSA),2013,[],0,6803,12,-1,26,2013-03-06,AA,22,100%,0%,0%,US,Financial Services
12159,Public Storage (NYSE:PSA),103016,Public Storage (NYSE:PSA),2014,[],0,6803,0,0,26,2013-03-06,AA,22,100%,0%,0%,US,Financial Services
12160,Public Storage (NYSE:PSA),103016,Public Storage (NYSE:PSA),2015,[],0,6803,0,0,12,2013-12-31,AA,21,0%,0%,0%,US,Financial Services
12161,Public Storage (NYSE:PSA),103016,Public Storage (NYSE:PSA),2016,[],0,6803,0,0,0,2014-09-01,AA,21,0%,0%,0%,US,Financial Services
12162,Public Storage (NYSE:PSA),103016,Public Storage (NYSE:PSA),2017,[],0,6803,0,0,0,,AA,22,0%,0%,0%,US,Financial Services
12163,Public Storage (NYSE:PSA),103016,Public Storage (NYSE:PSA),2018,[],0,6803,0,0,0,,AA,23,0%,0%,0%,US,Financial Services
12164,Public Storage (NYSE:PSA),103016,Public Storage (NYSE:PSA),2019,[],0,6803,0,0,0,,AA,23,0%,0%,0%,US,Financial Services
12165,Public Storage (NYSE:PSA),103016,Public Storage (NYSE:PSA),2020,[],0,6803,0,0,0,,AA,26,0%,0%,0%,US,Financial Services
12166,"Puget Energy, Inc. (NYSE:PSD)",4026154,"Puget Energy, Inc. (NYSE:PSD)",2007,[],0,110946,0,0,0,,AA,28,0%,0%,0%,US,Utilities
12167,"Puget Energy, Inc. (NYSE:PSD)",4026154,"Puget Energy, Inc. (NYSE:PSD)",2008,[],0,110946,13,-2,26,2008-02-18,A,28,33%,33%,34%,US,Utilities
12168,"Puget Energy, Inc. (NYSE:PSD)",4026154,"Puget Energy, Inc. (NYSE:PSD)",2009,[],0,110946,0,0,26,2008-02-18,AA,20,33%,33%,34%,US,Utilities
12169,"Puget Energy, Inc. (NYSE:PSD)",4026154,"Puget Energy, Inc. (NYSE:PSD)",2010,[],0,110946,0,0,13,2008-12-31,AA,20,0%,0%,0%,US,Utilities
12170,"Puget Energy, Inc. (NYSE:PSD)",4026154,"Puget Energy, Inc. (NYSE:PSD)",2011,[],0,110946,12,-1,32,2011-01-26,A,20,50%,50%,0%,US,Utilities
12171,"Puget Energy, Inc. (NYSE:PSD)",4026154,"Puget Energy, Inc. (NYSE:PSD)",2012,[],0,110946,23,2,32,2011-01-26,A,20,43%,43%,14%,US,Utilities
12172,"Puget Energy, Inc. (NYSE:PSD)",4026154,"Puget Energy, Inc. (NYSE:PSD)",2013,[],0,110946,13,-1,27,2013-03-06,AA,22,50%,33%,17%,US,Utilities
12173,"Puget Energy, Inc. (NYSE:PSD)",4026154,"Puget Energy, Inc. (NYSE:PSD)",2014,[],0,110946,23,-2,29,2014-10-18,A,24,75%,25%,0%,US,Utilities
12174,"Puget Energy, Inc. (NYSE:PSD)",4026154,"Puget Energy, Inc. (NYSE:PSD)",2015,[],0,110946,15,-1,30,2015-04-19,A,24,67%,33%,0%,US,Utilities
12175,"Puget Energy, Inc. (NYSE:PSD)",4026154,"Puget Energy, Inc. (NYSE:PSD)",2016,[],0,110946,0,0,30,2015-04-19,A,23,67%,33%,0%,US,Utilities
12176,"Puget Energy, Inc. (NYSE:PSD)",4026154,"Puget Energy, Inc. (NYSE:PSD)",2017,[],0,110946,0,0,15,2016-01-01,AA,21,0%,0%,0%,US,Utilities
12177,"Puget Energy, Inc. (NYSE:PSD)",4026154,"Puget Energy, Inc. (NYSE:PSD)",2018,[],0,110946,10,-2,26,2018-01-26,AA,22,50%,50%,0%,US,Utilities
12178,"Puget Energy, Inc. (NYSE:PSD)",4026154,"Puget Energy, Inc. (NYSE:PSD)",2019,[],0,110946,0,0,26,2018-01-26,AA,22,50%,50%,0%,US,Utilities
12179,"Puget Energy, Inc. (NYSE:PSD)",4026154,"Puget Energy, Inc. (NYSE:PSD)",2020,[],0,110946,0,0,10,2019-01-01,AA,26,0%,0%,0%,US,Utilities
12180,"Puget Sound Energy, Inc.",4062485,"Puget Sound Energy, Inc.",2007,[],0,4527,0,0,0,,AA,28,0%,0%,0%,US,Utilities
12181,"Puget Sound Energy, Inc.",4062485,"Puget Sound Energy, Inc.",2008,[],0,4527,13,-2,26,2008-02-18,A,28,33%,33%,34%,US,Utilities
12182,"Puget Sound Energy, Inc.",4062485,"Puget Sound Energy, Inc.",2009,[],0,4527,0,0,26,2008-02-18,AA,20,33%,33%,34%,US,Utilities
12183,"Puget Sound Energy, Inc.",4062485,"Puget Sound Energy, Inc.",2010,[],0,4527,0,0,13,2008-12-31,AA,20,0%,0%,0%,US,Utilities
12184,"Puget Sound Energy, Inc.",4062485,"Puget Sound Energy, Inc.",2011,[],0,4527,12,-1,32,2011-01-26,A,20,50%,50%,0%,US,Utilities
12185,"Puget Sound Energy, Inc.",4062485,"Puget Sound Energy, Inc.",2012,[],0,4527,23,2,32,2011-01-26,A,20,43%,43%,14%,US,Utilities
12186,"Puget Sound Energy, Inc.",4062485,"Puget Sound Energy, Inc.",2013,[],0,4527,13,-1,27,2013-03-06,AA,22,50%,33%,17%,US,Utilities
12187,"Puget Sound Energy, Inc.",4062485,"Puget Sound Energy, Inc.",2014,[],0,4527,23,-2,29,2014-10-18,A,24,75%,25%,0%,US,Utilities
12188,"Puget Sound Energy, Inc.",4062485,"Puget Sound Energy, Inc.",2015,[],0,4527,21,-1,30,2015-04-19,A,24,71%,29%,0%,US,Utilities
12189,"Puget Sound Energy, Inc.",4062485,"Puget Sound Energy, Inc.",2016,[],0,4527,12,-2,30,2015-04-19,A,23,62%,38%,0%,US,Utilities
12190,"Puget Sound Energy, Inc.",4062485,"Puget Sound Energy, Inc.",2017,[],0,4527,23,1,28,2017-08-15,AA,21,46%,54%,0%,US,Utilities
12191,"Puget Sound Energy, Inc.",4062485,"Puget Sound Energy, Inc.",2018,[],0,4527,20,-1,32,2018-08-02,A,22,50%,50%,0%,US,Utilities
12192,"Puget Sound Energy, Inc.",4062485,"Puget Sound Energy, Inc.",2019,[],0,4527,14,-1,32,2018-08-02,A,22,56%,44%,0%,US,Utilities
12193,"Puget Sound Energy, Inc.",4062485,"Puget Sound Energy, Inc.",2020,[],0,4527,26,3,27,2020-12-10,A,26,55%,45%,0%,US,Utilities
12194,PXP Producing Company LLC (NYSE:PPP),4010919,PXP Producing Company LLC (NYSE:PPP),2007,[],0,156037,0,0,0,,AA,23,0%,0%,0%,US,Oil and Gas
12195,PXP Producing Company LLC (NYSE:PPP),4010919,PXP Producing Company LLC (NYSE:PPP),2008,[],0,156037,0,0,0,,AA,23,0%,0%,0%,US,Oil and Gas
12196,PXP Producing Company LLC (NYSE:PPP),4010919,PXP Producing Company LLC (NYSE:PPP),2009,[],0,156037,0,0,0,,AA,23,0%,0%,0%,US,Oil and Gas
12197,PXP Producing Company LLC (NYSE:PPP),4010919,PXP Producing Company LLC (NYSE:PPP),2010,[],0,156037,0,0,0,,AA,24,0%,0%,0%,US,Oil and Gas
12198,PXP Producing Company LLC (NYSE:PPP),4010919,PXP Producing Company LLC (NYSE:PPP),2011,[],0,156037,0,0,0,,AA,24,0%,0%,0%,US,Oil and Gas
12199,PXP Producing Company LLC (NYSE:PPP),4010919,PXP Producing Company LLC (NYSE:PPP),2012,[],0,156037,0,0,0,,AA,23,0%,0%,0%,US,Oil and Gas
12200,PXP Producing Company LLC (NYSE:PPP),4010919,PXP Producing Company LLC (NYSE:PPP),2013,[],0,156037,0,0,0,,AA,23,0%,0%,0%,US,Oil and Gas
12201,PXP Producing Company LLC (NYSE:PPP),4010919,PXP Producing Company LLC (NYSE:PPP),2014,[],0,156037,21,-2,32,2014-08-31,A,23,100%,0%,0%,US,Oil and Gas
12202,PXP Producing Company LLC (NYSE:PPP),4010919,PXP Producing Company LLC (NYSE:PPP),2015,[],0,156037,5,-1,32,2014-08-31,A,21,100%,0%,0%,US,Oil and Gas
12203,PXP Producing Company LLC (NYSE:PPP),4010919,PXP Producing Company LLC (NYSE:PPP),2016,[],0,156037,0,0,21,2015-01-01,AA,20,0%,0%,0%,US,Oil and Gas
12204,PXP Producing Company LLC (NYSE:PPP),4010919,PXP Producing Company LLC (NYSE:PPP),2017,[],0,156037,0,0,5,2016-01-01,AA,21,0%,0%,0%,US,Oil and Gas
12205,PXP Producing Company LLC (NYSE:PPP),4010919,PXP Producing Company LLC (NYSE:PPP),2018,[],0,156037,0,0,0,2016-03-31,AA,22,0%,0%,0%,US,Oil and Gas
12206,PXP Producing Company LLC (NYSE:PPP),4010919,PXP Producing Company LLC (NYSE:PPP),2019,[],0,156037,0,0,0,,AA,22,0%,0%,0%,US,Oil and Gas
12207,PXP Producing Company LLC (NYSE:PPP),4010919,PXP Producing Company LLC (NYSE:PPP),2020,[],0,156037,0,0,0,,AA,25,0%,0%,0%,US,Oil and Gas
12208,"Pyramid, Inc.",4316324,"Pyramid, Inc.",2007,[],0,1309277,0,0,0,,AAA,16,0%,0%,0%,US,Construction and Materials
12209,"Pyramid, Inc.",4316324,"Pyramid, Inc.",2008,[],0,1309277,0,0,0,,AAA,19,0%,0%,0%,US,Construction and Materials
12210,"Pyramid, Inc.",4316324,"Pyramid, Inc.",2009,[],0,1309277,0,0,0,,AAA,19,0%,0%,0%,US,Construction and Materials
12211,"Pyramid, Inc.",4316324,"Pyramid, Inc.",2010,[],0,1309277,0,0,0,,AAA,19,0%,0%,0%,US,Construction and Materials
12212,"Pyramid, Inc.",4316324,"Pyramid, Inc.",2011,[],0,1309277,0,0,0,,AAA,19,0%,0%,0%,US,Construction and Materials
12213,"Pyramid, Inc.",4316324,"Pyramid, Inc.",2012,[],0,1309277,0,0,0,,AAA,19,0%,0%,0%,US,Construction and Materials
12214,"Pyramid, Inc.",4316324,"Pyramid, Inc.",2013,[],0,1309277,0,0,0,,AA,22,0%,0%,0%,US,Construction and Materials
12215,"Pyramid, Inc.",4316324,"Pyramid, Inc.",2014,[],0,1309277,0,0,0,,AA,22,0%,0%,0%,US,Construction and Materials
12216,"Pyramid, Inc.",4316324,"Pyramid, Inc.",2015,[],0,1309277,0,0,0,,AA,21,0%,0%,0%,US,Construction and Materials
12217,"Pyramid, Inc.",4316324,"Pyramid, Inc.",2016,[],0,1309277,0,0,0,,AA,20,0%,0%,0%,US,Construction and Materials
12218,"Pyramid, Inc.",4316324,"Pyramid, Inc.",2017,[],0,1309277,0,0,0,,AA,20,0%,0%,0%,US,Construction and Materials
12219,"Pyramid, Inc.",4316324,"Pyramid, Inc.",2018,[],0,1309277,0,0,0,,AA,22,0%,0%,0%,US,Construction and Materials
12220,"Pyramid, Inc.",4316324,"Pyramid, Inc.",2019,[],0,1309277,0,0,0,,AA,22,0%,0%,0%,US,Construction and Materials
12221,"Pyramid, Inc.",4316324,"Pyramid, Inc.",2020,[],0,1309277,16,-1,32,2020-04-28,A,25,100%,0%,0%,US,Construction and Materials
12222,"Pzena Investment Management, Inc. (NYSE:PZN)",4162576,"Pzena Investment Management, Inc. (NYSE:PZN)",2007,[],0,24377,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
12223,"Pzena Investment Management, Inc. (NYSE:PZN)",4162576,"Pzena Investment Management, Inc. (NYSE:PZN)",2008,[],0,24377,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
12224,"Pzena Investment Management, Inc. (NYSE:PZN)",4162576,"Pzena Investment Management, Inc. (NYSE:PZN)",2009,[],0,24377,24,-1,32,2009-10-28,A,19,0%,100%,0%,US,Financial Services
12225,"Pzena Investment Management, Inc. (NYSE:PZN)",4162576,"Pzena Investment Management, Inc. (NYSE:PZN)",2010,[],0,24377,15,-1,32,2009-10-28,A,19,0%,100%,0%,US,Financial Services
12226,"Pzena Investment Management, Inc. (NYSE:PZN)",4162576,"Pzena Investment Management, Inc. (NYSE:PZN)",2011,[],0,24377,0,0,32,2010-04-01,A,19,0%,100%,0%,US,Financial Services
12227,"Pzena Investment Management, Inc. (NYSE:PZN)",4162576,"Pzena Investment Management, Inc. (NYSE:PZN)",2012,[],0,24377,6,-2,19,2012-03-05,AA,20,0%,0%,0%,US,Financial Services
12228,"Pzena Investment Management, Inc. (NYSE:PZN)",4162576,"Pzena Investment Management, Inc. (NYSE:PZN)",2013,[],0,24377,13,-1,19,2012-03-05,AA,22,0%,0%,0%,US,Financial Services
12229,"Pzena Investment Management, Inc. (NYSE:PZN)",4162576,"Pzena Investment Management, Inc. (NYSE:PZN)",2014,[],0,24377,15,-2,17,2014-11-07,AA,22,0%,0%,0%,US,Financial Services
12230,"Pzena Investment Management, Inc. (NYSE:PZN)",4162576,"Pzena Investment Management, Inc. (NYSE:PZN)",2015,[],0,24377,15,-2,18,2015-11-01,AA,21,0%,0%,0%,US,Financial Services
12231,"Pzena Investment Management, Inc. (NYSE:PZN)",4162576,"Pzena Investment Management, Inc. (NYSE:PZN)",2016,[],0,24377,17,17,18,2015-11-01,AA,21,0%,0%,0%,US,Financial Services
12232,"Pzena Investment Management, Inc. (NYSE:PZN)",4162576,"Pzena Investment Management, Inc. (NYSE:PZN)",2017,[],0,24377,0,-2,17,2016-12-08,AA,22,0%,0%,0%,US,Financial Services
12233,"Pzena Investment Management, Inc. (NYSE:PZN)",4162576,"Pzena Investment Management, Inc. (NYSE:PZN)",2018,[],0,24377,4,-1,17,2016-12-31,AA,23,0%,0%,0%,US,Financial Services
12234,"Pzena Investment Management, Inc. (NYSE:PZN)",4162576,"Pzena Investment Management, Inc. (NYSE:PZN)",2019,[],0,24377,0,0,17,2018-03-07,AA,23,0%,0%,0%,US,Financial Services
12235,"Pzena Investment Management, Inc. (NYSE:PZN)",4162576,"Pzena Investment Management, Inc. (NYSE:PZN)",2020,[],0,24377,0,0,4,2019-01-01,AA,26,0%,0%,0%,US,Financial Services
12236,Quicksilver Resources Inc. (OTCPK:KWK),4087812,Quicksilver Resources Inc. (OTCPK:KWK),2007,[],0,8096,0,0,0,,AA,23,0%,0%,0%,US,Oil and Gas
12237,Quicksilver Resources Inc. (OTCPK:KWK),4087812,Quicksilver Resources Inc. (OTCPK:KWK),2008,[],0,8096,0,0,0,,AA,23,0%,0%,0%,US,Oil and Gas
12238,Quicksilver Resources Inc. (OTCPK:KWK),4087812,Quicksilver Resources Inc. (OTCPK:KWK),2009,[],0,8096,0,0,0,,AA,23,0%,0%,0%,US,Oil and Gas
12239,Quicksilver Resources Inc. (OTCPK:KWK),4087812,Quicksilver Resources Inc. (OTCPK:KWK),2010,[],0,8096,0,0,0,,AA,24,0%,0%,0%,US,Oil and Gas
12240,Quicksilver Resources Inc. (OTCPK:KWK),4087812,Quicksilver Resources Inc. (OTCPK:KWK),2011,[],0,8096,22,-1,36,2011-08-25,BBB,24,0%,0%,0%,US,Oil and Gas
12241,Quicksilver Resources Inc. (OTCPK:KWK),4087812,Quicksilver Resources Inc. (OTCPK:KWK),2012,[],0,8096,5,-1,36,2011-08-25,A,23,0%,0%,0%,US,Oil and Gas
12242,Quicksilver Resources Inc. (OTCPK:KWK),4087812,Quicksilver Resources Inc. (OTCPK:KWK),2013,[],0,8096,17,-2,22,2012-01-01,AA,23,0%,0%,0%,US,Oil and Gas
12243,Quicksilver Resources Inc. (OTCPK:KWK),4087812,Quicksilver Resources Inc. (OTCPK:KWK),2014,[],0,8096,21,4,22,2014-12-04,AA,23,67%,33%,0%,US,Oil and Gas
12244,Quicksilver Resources Inc. (OTCPK:KWK),4087812,Quicksilver Resources Inc. (OTCPK:KWK),2015,[],0,8096,7,-1,22,2014-12-04,AA,21,67%,33%,0%,US,Oil and Gas
12245,Quicksilver Resources Inc. (OTCPK:KWK),4087812,Quicksilver Resources Inc. (OTCPK:KWK),2016,[],0,8096,0,0,21,2015-01-01,AA,20,0%,0%,0%,US,Oil and Gas
12246,Quicksilver Resources Inc. (OTCPK:KWK),4087812,Quicksilver Resources Inc. (OTCPK:KWK),2017,[],0,8096,0,0,7,2016-01-01,AA,21,0%,0%,0%,US,Oil and Gas
12247,Quicksilver Resources Inc. (OTCPK:KWK),4087812,Quicksilver Resources Inc. (OTCPK:KWK),2018,[],0,8096,0,0,0,2016-04-30,AA,22,0%,0%,0%,US,Oil and Gas
12248,Quicksilver Resources Inc. (OTCPK:KWK),4087812,Quicksilver Resources Inc. (OTCPK:KWK),2019,[],0,8096,0,0,0,,AA,22,0%,0%,0%,US,Oil and Gas
12249,Quicksilver Resources Inc. (OTCPK:KWK),4087812,Quicksilver Resources Inc. (OTCPK:KWK),2020,[],0,8096,0,0,0,,AA,25,0%,0%,0%,US,Oil and Gas
12250,"Quidsi, Inc.",4275028,"Quidsi, Inc.",2007,[],0,175919,0,0,0,,AA,25,0%,0%,0%,US,Retail
12251,"Quidsi, Inc.",4275028,"Quidsi, Inc.",2008,[],0,175919,0,0,0,,AA,25,0%,0%,0%,US,Retail
12252,"Quidsi, Inc.",4275028,"Quidsi, Inc.",2009,[],0,175919,0,0,0,,AA,22,0%,0%,0%,US,Retail
12253,"Quidsi, Inc.",4275028,"Quidsi, Inc.",2010,[],0,175919,0,0,0,,AA,20,0%,0%,0%,US,Retail
12254,"Quidsi, Inc.",4275028,"Quidsi, Inc.",2011,[],0,175919,0,0,0,,AAA,19,0%,0%,0%,US,Retail
12255,"Quidsi, Inc.",4275028,"Quidsi, Inc.",2012,[],0,175919,0,0,0,,AAA,19,0%,0%,0%,US,Retail
12256,"Quidsi, Inc.",4275028,"Quidsi, Inc.",2013,[],0,175919,0,0,0,,AA,21,0%,0%,0%,US,Retail
12257,"Quidsi, Inc.",4275028,"Quidsi, Inc.",2014,[],0,175919,0,0,0,,AA,21,0%,0%,0%,US,Retail
12258,"Quidsi, Inc.",4275028,"Quidsi, Inc.",2015,[],0,175919,22,-1,32,2015-09-02,A,19,0%,0%,0%,US,Retail
12259,"Quidsi, Inc.",4275028,"Quidsi, Inc.",2016,[],0,175919,19,-2,32,2015-09-02,A,19,0%,0%,0%,US,Retail
12260,"Quidsi, Inc.",4275028,"Quidsi, Inc.",2017,[],0,175919,3,-1,31,2016-07-17,A,20,0%,0%,0%,US,Retail
12261,"Quidsi, Inc.",4275028,"Quidsi, Inc.",2018,[],0,175919,0,0,19,2016-12-31,AA,21,0%,0%,0%,US,Retail
12262,"Quidsi, Inc.",4275028,"Quidsi, Inc.",2019,[],0,175919,0,0,3,2017-12-31,AA,21,0%,0%,0%,US,Retail
12263,"Quidsi, Inc.",4275028,"Quidsi, Inc.",2020,[],0,175919,0,0,0,2018-01-31,AA,24,0%,0%,0%,US,Retail
12264,"R&R Partners, Inc.",4153422,"R&R Partners, Inc.",2007,[],0,424545,0,0,0,,AAA,13,0%,0%,0%,US,Media
12265,"R&R Partners, Inc.",4153422,"R&R Partners, Inc.",2008,[],0,424545,0,0,0,,AAA,17,0%,0%,0%,US,Media
12266,"R&R Partners, Inc.",4153422,"R&R Partners, Inc.",2009,[],0,424545,0,0,0,,AAA,17,0%,0%,0%,US,Media
12267,"R&R Partners, Inc.",4153422,"R&R Partners, Inc.",2010,[],0,424545,0,0,0,,AAA,17,0%,0%,0%,US,Media
12268,"R&R Partners, Inc.",4153422,"R&R Partners, Inc.",2011,[],0,424545,0,0,0,,AAA,18,0%,0%,0%,US,Media
12269,"R&R Partners, Inc.",4153422,"R&R Partners, Inc.",2012,[],0,424545,0,0,0,,AAA,18,0%,0%,0%,US,Media
12270,"R&R Partners, Inc.",4153422,"R&R Partners, Inc.",2013,[],0,424545,0,0,0,,AA,20,0%,0%,0%,US,Media
12271,"R&R Partners, Inc.",4153422,"R&R Partners, Inc.",2014,[],0,424545,0,0,0,,AA,21,0%,0%,0%,US,Media
12272,"R&R Partners, Inc.",4153422,"R&R Partners, Inc.",2015,[],0,424545,0,0,0,,AA,21,0%,0%,0%,US,Media
12273,"R&R Partners, Inc.",4153422,"R&R Partners, Inc.",2016,[],0,424545,0,0,0,,AA,20,0%,0%,0%,US,Media
12274,"R&R Partners, Inc.",4153422,"R&R Partners, Inc.",2017,[],0,424545,0,0,0,,AA,23,0%,0%,0%,US,Media
12275,"R&R Partners, Inc.",4153422,"R&R Partners, Inc.",2018,[],0,424545,16,-1,26,2018-05-24,AA,23,0%,0%,100%,US,Media
12276,"R&R Partners, Inc.",4153422,"R&R Partners, Inc.",2019,[],0,424545,0,0,26,2018-05-24,AA,23,0%,0%,100%,US,Media
12277,"R&R Partners, Inc.",4153422,"R&R Partners, Inc.",2020,[],0,424545,0,0,15,2019-01-01,AA,24,0%,0%,0%,US,Media
12278,"R.T. Jones Capital Equities Management, Inc.",4028695,"R.T. Jones Capital Equities Management, Inc.",2007,[],0,177272,0,0,0,,AAA,18,0%,0%,0%,US,Construction and Materials | Financial Services
12279,"R.T. Jones Capital Equities Management, Inc.",4028695,"R.T. Jones Capital Equities Management, Inc.",2008,[],0,177272,0,0,0,,AA,20,0%,0%,0%,US,Construction and Materials | Financial Services
12280,"R.T. Jones Capital Equities Management, Inc.",4028695,"R.T. Jones Capital Equities Management, Inc.",2009,[],0,177272,0,0,0,,AAA,19,0%,0%,0%,US,Construction and Materials | Financial Services
12281,"R.T. Jones Capital Equities Management, Inc.",4028695,"R.T. Jones Capital Equities Management, Inc.",2010,[],0,177272,0,0,0,,AAA,19,0%,0%,0%,US,Construction and Materials | Financial Services
12282,"R.T. Jones Capital Equities Management, Inc.",4028695,"R.T. Jones Capital Equities Management, Inc.",2011,[],0,177272,0,0,0,,AAA,19,0%,0%,0%,US,Construction and Materials | Financial Services
12283,"R.T. Jones Capital Equities Management, Inc.",4028695,"R.T. Jones Capital Equities Management, Inc.",2012,[],0,177272,0,0,0,,AA,20,0%,0%,0%,US,Construction and Materials | Financial Services
12284,"R.T. Jones Capital Equities Management, Inc.",4028695,"R.T. Jones Capital Equities Management, Inc.",2013,[],0,177272,0,0,0,,AA,22,0%,0%,0%,US,Construction and Materials | Financial Services
12285,"R.T. Jones Capital Equities Management, Inc.",4028695,"R.T. Jones Capital Equities Management, Inc.",2014,[],0,177272,0,0,0,,AA,22,0%,0%,0%,US,Construction and Materials | Financial Services
12286,"R.T. Jones Capital Equities Management, Inc.",4028695,"R.T. Jones Capital Equities Management, Inc.",2015,[],0,177272,24,-3,32,2015-09-22,A,21,0%,100%,0%,US,Construction and Materials | Financial Services
12287,"R.T. Jones Capital Equities Management, Inc.",4028695,"R.T. Jones Capital Equities Management, Inc.",2016,[],0,177272,8,-1,32,2015-09-22,A,21,0%,100%,0%,US,Construction and Materials | Financial Services
12288,"R.T. Jones Capital Equities Management, Inc.",4028695,"R.T. Jones Capital Equities Management, Inc.",2017,[],0,177272,0,0,24,2016-01-01,AA,21,0%,0%,0%,US,Construction and Materials | Financial Services
12289,"R.T. Jones Capital Equities Management, Inc.",4028695,"R.T. Jones Capital Equities Management, Inc.",2018,[],0,177272,0,0,8,2016-12-31,AA,23,0%,0%,0%,US,Construction and Materials | Financial Services
12290,"R.T. Jones Capital Equities Management, Inc.",4028695,"R.T. Jones Capital Equities Management, Inc.",2019,[],0,177272,0,0,0,2017-05-31,AA,23,0%,0%,0%,US,Construction and Materials | Financial Services
12291,"R.T. Jones Capital Equities Management, Inc.",4028695,"R.T. Jones Capital Equities Management, Inc.",2020,[],0,177272,0,0,0,,AA,26,0%,0%,0%,US,Construction and Materials | Financial Services
12292,"Ra Capital Management, Inc.",4319468,"Ra Capital Management, Inc.",2007,[],0,143209,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
12293,"Ra Capital Management, Inc.",4319468,"Ra Capital Management, Inc.",2008,[],0,143209,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
12294,"Ra Capital Management, Inc.",4319468,"Ra Capital Management, Inc.",2009,[],0,143209,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
12295,"Ra Capital Management, Inc.",4319468,"Ra Capital Management, Inc.",2010,[],0,143209,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
12296,"Ra Capital Management, Inc.",4319468,"Ra Capital Management, Inc.",2011,[],0,143209,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
12297,"Ra Capital Management, Inc.",4319468,"Ra Capital Management, Inc.",2012,[],0,143209,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
12298,"Ra Capital Management, Inc.",4319468,"Ra Capital Management, Inc.",2013,[],0,143209,0,0,0,,AA,22,0%,0%,0%,US,Financial Services
12299,"Ra Capital Management, Inc.",4319468,"Ra Capital Management, Inc.",2014,[],0,143209,23,-1,36,2014-09-16,A,22,0%,0%,100%,US,Financial Services
